URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://terminology.hl7.org/CodeSystem/v3-RelationalOperator,3.0.0,active,"2.16.840.1.113883.5.105",RelationalOperator,RelationalOperator,"Identifies common relational operators used in selection criteria.","ValueSet/v3-RelationalOperator"
http://terminology.hl7.org/CodeSystem/v3-RelationshipConjunction,3.0.0,active,"2.16.840.1.113883.5.106",RelationshipConjunction,RelationshipConjunction,"A code specifying the logical conjunction of the criteria among all the condition-links of Acts (e.g., and, or, exclusive-or.)    *Constraints:* All AND criteria must be true. If OR and AND criteria occur together, one criterion out of the OR-group must be true and all AND criteria must be true also. If XOR criteria occur together with OR and AND criteria, exactly one of the XOR criteria must be true, and at least one of the OR criteria and all AND criteria must be true. In other words, the sets of AND, OR, and XOR criteria are in turn combined by a logical AND operator (all AND criteria and at least one OR criterion and exactly one XOR criterion.) To overcome this ordering, Act criteria can be nested in any way necessary.","ValueSet/v3-RelationshipConjunction"
http://terminology.hl7.org/CodeSystem/v3-ReligiousAffiliation,3.0.0,active,"2.16.840.1.113883.5.1076",ReligiousAffiliation,Religious Affiliation,"Assigment of spiritual faith affiliation","ValueSet/v3-ReligiousAffiliation"
http://terminology.hl7.org/CodeSystem/v3-ResponseLevel,3.0.0,active,"2.16.840.1.113883.5.108",ResponseLevel,ResponseLevel,"Specifies whether a response is expected from the addressee of this interaction and what level of detail that response should include","ValueSet/v3-ResponseLevel"
http://terminology.hl7.org/CodeSystem/v3-ResponseModality,3.0.0,active,"2.16.840.1.113883.5.109",ResponseModality,ResponseModality,"Defines the timing and grouping of the response instances.    *OpenIssue:* Description copied from Concept Domain of same name. Must be verified.","ValueSet/v3-ResponseModality"
http://terminology.hl7.org/CodeSystem/v3-ResponseMode,3.0.0,active,"2.16.840.1.113883.5.1126",ResponseMode,ResponseMode,"Specifies the mode, immediate versus deferred or queued, by which a receiver should communicate its receiver responsibilities.","ValueSet/v3-ResponseMode"
http://terminology.hl7.org/CodeSystem/v3-RoleClass,4.0.0,active,"2.16.840.1.113883.5.110",RoleClass,RoleClass,"Codes for the Role class hierarchy. The values in this hierarchy, represent a Role which is an association or relationship between two entities - the entity that plays the role and the entity that scopes the role. Roles names are derived from the name of the playing entity in that role.    The role hierarchy stems from three core concepts, or abstract domains:     *  **RoleClassOntological** is an abstract domain that collects roles in which the playing entity is defined or specified by the scoping entity.   *  **RoleClassPartitive** collects roles in which the playing entity is in some sense a ""part"" of the scoping entity.   *  **RoleClassAssociative** collects all of the remaining forms of association between the playing entity and the scoping entity. This set of roles is further partitioned between:             *  **RoleClassPassive** which are roles in which the playing entity is used, known, treated, handled, built, or destroyed, etc. under the auspices of the scoping entity. The playing entity is passive in these roles in that the role exists without an agreement from the playing entity.       *  **RoleClassMutualRelationship** which are relationships based on mutual behavior of the two entities. The basis of these relationship may be formal agreements or they may be *de facto* behavior. Thus, this sub-domain is further divided into:                     *  **RoleClassRelationshipFormal** in which the relationship is formally defined, frequently by a contract or agreement.           *  **Personal relationship** which inks two people in a personal relationship.    The hierarchy discussed above is represented In the current vocabulary tables as a set of abstract domains, with the exception of the ""Personal relationship"" which is a leaf concept.    *OpenIssue:* Description copied from Concept Domain of same name. Must be verified.","ValueSet/v3-RoleClassResearchSubject,ValueSet/v3-RoleClassLocatedEntity,ValueSet/v3-RoleClassClaimant,ValueSet/v3-RoleClassActiveIngredientReferenceBasis,ValueSet/v3-xRoleClassCoverageInvoice,ValueSet/v3-RoleClassLicensedEntity,ValueSet/v3-RoleClassActiveIngredient,ValueSet/v3-RoleClassHasGeneric,ValueSet/v3-RoleClassMolecularPart,ValueSet/v3-RoleClassEmployee,ValueSet/v3-RoleClassClinicalResearchSponsor,ValueSet/v3-RoleClassMolecularBond,ValueSet/v3-RoleClassPhysician,ValueSet/v3-RoleClassIdentifiedEntity,ValueSet/v3-RoleClassAdjuvant,ValueSet/v3-RoleClassEmergencyContact,ValueSet/v3-RoleClassNursePractitioner,ValueSet/v3-RoleClassPartitive,ValueSet/v3-RoleClassAgent,ValueSet/v3-RoleClassPart,ValueSet/v3-RoleClassActiveMoiety,ValueSet/v3-RoleClassProgramEligible,ValueSet/v3-RoleClassInvestigationSubject,ValueSet/v3-xInformationRecipientRole,ValueSet/v3-RoleClassInvoicePayor,ValueSet/v3-RoleClassGuarantor,ValueSet/v3-RoleClassActiveIngredientBasis,ValueSet/v3-RoleClassCaseSubject,ValueSet/v3-RoleClassInstance,ValueSet/v3-RoleClassNotaryPublic,ValueSet/v3-RoleClassStudent,ValueSet/v3-RoleClassRoot,ValueSet/v3-RoleClassIngredientEntity,ValueSet/v3-RoleClassHeldEntity,ValueSet/v3-RoleClassDistributedMaterial,ValueSet/v3-RoleClassHealthcareProvider,ValueSet/v3-RoleClassManufacturedProduct,ValueSet/v3-RoleClassBase,ValueSet/v3-RoleClassRetailedMaterial,ValueSet/v3-RoleClassContent,ValueSet/v3-RoleClassPersonalRelationship,ValueSet/v3-RoleClassAccess,ValueSet/v3-RoleClassWarrantedProduct,ValueSet/v3-RoleClassPolicyHolder,ValueSet/v3-RoleClassUnderwriter,ValueSet/v3-RoleClassPreservative,ValueSet/v3-RoleClassContaminantIngredient,ValueSet/v3-RoleClassICSRInvestigationSubject,ValueSet/v3-RoleClassExposedEntity,ValueSet/v3-RoleClassOntological,ValueSet/v3-RoleClassAliquot,ValueSet/v3-RoleClassQualifiedEntity,ValueSet/v3-RoleClassCitizen,ValueSet/v3-RoleClassMechanicalIngredient,ValueSet/v3-RoleClassTerritoryOfAuthority,ValueSet/v3-RoleClassGuardian,ValueSet/v3-xRoleClassAccommodationRequestor,ValueSet/v3-RoleClassChild,ValueSet/v3-xDocumentSubject,ValueSet/v3-xRoleClassCredentialedEntity,ValueSet/v3-RoleClassPhysicianAssistant,ValueSet/v3-RoleClassMember,ValueSet/v3-RoleClassNamedInsured,ValueSet/v3-RoleClassContactCode,ValueSet/v3-RoleClassCredentialedEntity,ValueSet/v3-RoleClassTherapeuticAgent,ValueSet/v3-RoleClassUsedEntity,ValueSet/v3-RoleClassStoredEntity,ValueSet/v3-RoleClassSubstancePresence,ValueSet/v3-RoleClassNurse,ValueSet/v3-RoleClassServiceDeliveryLocation,ValueSet/v3-RoleClassPayee,ValueSet/v3-RoleClassFomite,ValueSet/v3-RoleClassColorAdditive,ValueSet/v3-RoleClassInactiveIngredient,ValueSet/v3-RoleClassBirthplace,ValueSet/v3-RoleClassProductRelated,ValueSet/v3-xDocumentEntrySubject,ValueSet/v3-RoleClassContinuity,ValueSet/v3-xAccommodationRequestorRole,ValueSet/v3-RoleClassMilitaryPerson,ValueSet/v3-RoleClassSubsumer,ValueSet/v3-RoleClassFlavorAdditive,ValueSet/v3-RoleClassPassive,ValueSet/v3-RoleClassActiveIngredientMoietyBasis,ValueSet/v3-RoleClassConnection,ValueSet/v3-RoleClassSubscriber,ValueSet/v3-RoleClassEventLocation,ValueSet/v3-xRoleClassPayeePolicyRelationship,ValueSet/v3-RoleClassSubsumedBy,ValueSet/v3-RoleClassContact,ValueSet/v3-RoleClassExposureAgentCarrier,ValueSet/v3-RoleClassIncidentalServiceDeliveryLocation,ValueSet/v3-RoleClassAdditive,ValueSet/v3-RoleClassAssociative,ValueSet/v3-RoleClassManagedEntity,ValueSet/v3-RoleClassDedicatedServiceDeliveryLocation,ValueSet/v3-RoleClassAffiliate,ValueSet/v3-RoleClassDependent,ValueSet/v3-RoleClassClinicalResearchInvestigator,ValueSet/v3-RoleClass,ValueSet/v3-RoleClassSame,ValueSet/v3-RoleClassPatient,ValueSet/v3-RoleClassCoverageSponsor,ValueSet/v3-RoleClassRegulatedProduct,ValueSet/v3-RoleClassExposureVector,ValueSet/v3-RoleClassAdministerableMaterial,ValueSet/v3-RoleClassCaregiver,ValueSet/v3-RoleClassCommissioningParty,ValueSet/v3-RoleClassIsSpeciesEntity,ValueSet/v3-RoleClassEquivalentEntity,ValueSet/v3-RoleClassStabilizer,ValueSet/v3-RoleClassNextOfKin,ValueSet/v3-RoleClassPlaceOfDeath,ValueSet/v3-RoleClassAssignedEntity,ValueSet/v3-RoleClassCoveredParty,ValueSet/v3-RoleClassIndividual,ValueSet/v3-RoleClassOwnedEntity,ValueSet/v3-RoleClassRelationshipFormal,ValueSet/v3-RoleClassAdjacency,ValueSet/v3-RoleClassSigningAuthorityOrOfficer,ValueSet/v3-RoleClassMolecularFeatures,ValueSet/v3-RoleClassSpecimen,ValueSet/v3-RoleClassMutualRelationship,ValueSet/v3-RoleClassMaintainedEntity,ValueSet/v3-xRoleClassCoverage,ValueSet/v3-RoleClassHealthChart,ValueSet/v3-RoleClassIsolate"
http://terminology.hl7.org/CodeSystem/v3-RoleCode,3.0.0,active,"2.16.840.1.113883.5.111",RoleCode,RoleCode,"A set of codes further specifying the kind of Role; specific classification codes for further qualifying RoleClass codes.","ValueSet/v3-ChildInLaw,ValueSet/v3-SpecimenRoleType,ValueSet/v3-PedsPracticeSetting,ValueSet/v3-NaturalSibling,ValueSet/v3-AdministrativeContactRoleType,ValueSet/v3-SignificantOtherRoleType,ValueSet/v3-CoverageSponsorRoleType,ValueSet/v3-StepParent,ValueSet/v3-RheumClinPracticeSetting,ValueSet/v3-ChronicCareFacility,ValueSet/v3-Parent,ValueSet/v3-SubscriberCoveredPartyRoleType,ValueSet/v3-DedicatedClinicalLocationRoleType,ValueSet/v3-NieceNephew,ValueSet/v3-HospitalPracticeSetting,ValueSet/v3-ProgramEligibleCoveredPartyRoleType,ValueSet/v3-EndocrinologyClinic,ValueSet/v3-OutpatientFacilityPracticeSetting,ValueSet/v3-PolicyOrProgramCoverageRoleType,ValueSet/v3-StepChild,ValueSet/v3-HemClinPracticeSetting,ValueSet/v3-DiagTherPracticeSetting,ValueSet/v3-Sibling,ValueSet/v3-GeneralAcuteCareHospital,ValueSet/v3-CoverageRoleType,ValueSet/v3-ContactRoleType,ValueSet/v3-NursingOrCustodialCarePracticeSetting,ValueSet/v3-RadDiagTherPracticeSetting,ValueSet/v3-ERPracticeSetting,ValueSet/v3-AssignedNonPersonLivingSubjectRoleType,ValueSet/v3-MedOncClinPracticeSetting,ValueSet/v3-CoveredPartyRoleType,ValueSet/v3-MedicationGeneralizationRoleType,ValueSet/v3-ICUPracticeSetting,ValueSet/v3-FamilyMember,ValueSet/v3-CVDiagTherPracticeSetting,ValueSet/v3-ResponsibleParty,ValueSet/v3-AdoptedChild,ValueSet/v3-ResearchSubjectRoleBasis,ValueSet/v3-GreatGrandparent,ValueSet/v3-NephClinPracticeSetting,ValueSet/v3-ParentInLaw,ValueSet/v3-PowerOfAttorney,ValueSet/v3-StepSibling,ValueSet/v3-OrthoClinPracticeSetting,ValueSet/v3-DedicatedNonClinicalLocationRoleType,ValueSet/v3-MobileUnit,ValueSet/v3-PersonalAndLegalRelationshipRoleType,ValueSet/v3-SiblingInLaw,ValueSet/v3-PayorRoleType,ValueSet/v3-NaturalParent,ValueSet/v3-StudentRoleType,ValueSet/v3-NaturalChild,ValueSet/v3-xPayeeRelationshipRoleType,ValueSet/v3-GIDiagTherPracticeSetting,ValueSet/v3-GrandChild,ValueSet/v3-IncidentalServiceDeliveryLocationRoleType,ValueSet/v3-MilitaryRoleType,ValueSet/v3-Child,ValueSet/v3-PedsICUPracticeSetting,ValueSet/v3-CitizenRoleType,ValueSet/v3-MilitaryHospital,ValueSet/v3-DedicatedServiceDeliveryLocationRoleType,ValueSet/v3-FosterChild,ValueSet/v3-GIClinicPracticeSetting,ValueSet/v3-HospitalUnitPracticeSetting,ValueSet/v3-PedsClinPracticeSetting,ValueSet/v3-ResidentialTreatmentPracticeSetting,ValueSet/v3-ClaimantCoveredPartyRoleType,ValueSet/v3-HalfSibling,ValueSet/v3-QualitySpecimenRoleType,ValueSet/v3-ServiceDeliveryLocationRoleType,ValueSet/v3-IndividualInsuredCoveredPartyRoleType,ValueSet/v3-RoleLocationIdentifiedEntity,ValueSet/v3-RehabilitationHospital,ValueSet/v3-SurgClinPracticeSetting,ValueSet/v3-PersonalRelationshipRoleType,ValueSet/v3-LivingSubjectProductionClass,ValueSet/v3-Spouse,ValueSet/v3-IDClinPracticeSetting,ValueSet/v3-BiotherapeuticNon-personLivingSubjectRoleType,ValueSet/v3-DependentCoveredPartyRoleType,ValueSet/v3-LabSpecimenCollectionProviders,ValueSet/v3-MemberRoleType,ValueSet/v3-Grandparent,ValueSet/v3-CardClinPracticeSetting,ValueSet/v3-RoleCode"
http://terminology.hl7.org/CodeSystem/v3-RoleLinkStatus,3.0.0,active,"2.16.840.1.113883.5.1137",RoleLinkStatus,RoleLinkStatus,"**Description:**Codes representing possible states of a RoleLink, as defined by the RoleLink class state machine.","ValueSet/v3-RoleLinkStatus,ValueSet/v3-RoleLinkStatusPending,ValueSet/v3-RoleLinkStatusNormal,ValueSet/v3-RoleLinkStatusActive,ValueSet/v3-RoleLinkStatusCompleted,ValueSet/v3-RoleLinkStatusNullified,ValueSet/v3-RoleLinkStatusCancelled"
http://terminology.hl7.org/CodeSystem/v3-RoleLinkType,3.0.0,active,"2.16.840.1.113883.5.107",RoleLinkType,RoleLinkType,"A code specifying the meaning and purpose of every RoleLink instance. Each of its values implies specific constraints to what kinds of Role objects can be related and in which way.","ValueSet/v3-RoleLinkRelated,ValueSet/v3-RoleLinkHasDirectAuthorityOver,ValueSet/v3-RoleLinkHasContact,ValueSet/v3-RoleLinkType,ValueSet/v3-RoleLinkIsBackupFor,ValueSet/v3-RoleLinkHasIndirectAuthorityOver,ValueSet/v3-RoleLinkReplaces,ValueSet/v3-RoleLinkHasPart,ValueSet/v3-RoleLinkIdentification"
http://terminology.hl7.org/CodeSystem/v3-RoleStatus,3.0.0,active,"2.16.840.1.113883.5.1068",RoleStatus,RoleStatus,"Codes representing the defined possible states of an Role, as defined by the Role class state machine.","ValueSet/v3-RoleStatusNormal,ValueSet/v3-RoleStatusNullified,ValueSet/v3-RoleStatus,ValueSet/v3-RoleStatusPending,ValueSet/v3-RoleStatusTerminated,ValueSet/v3-RoleStatusSuspended,ValueSet/v3-RoleStatusActive,ValueSet/v3-RoleStatusCancelled"
http://terminology.hl7.org/CodeSystem/v3-RouteOfAdministration,3.0.0,active,"2.16.840.1.113883.5.112",RouteOfAdministration,RouteOfAdministration,"The path the administered medication takes to get into the body or into contact with the body.","ValueSet/v3-UrethralRoute,ValueSet/v3-TransplacentalRoute,ValueSet/v3-IntrasternalRoute,ValueSet/v3-IntraosseousRoute,ValueSet/v3-IntradiscalRoute,ValueSet/v3-RouteBySite,ValueSet/v3-BuccalMucosaRoute,ValueSet/v3-IntracaudalRoute,ValueSet/v3-IntraprostaticRoute,ValueSet/v3-IntralymphaticRoute,ValueSet/v3-PulmonaryRoute,ValueSet/v3-IntramedullaryRoute,ValueSet/v3-InterstitialRoute,ValueSet/v3-IntraarticularRoute,ValueSet/v3-OticRoute,ValueSet/v3-IntrathoracicRoute,ValueSet/v3-IntraarterialRoute,ValueSet/v3-Infusion,ValueSet/v3-OromucosalRoute,ValueSet/v3-TopicalAbsorptionRoute,ValueSet/v3-UrinaryBladderRoute,ValueSet/v3-IntramuscularRoute,ValueSet/v3-IntracardiacRoute,ValueSet/v3-IntracervicalRoute,ValueSet/v3-NebulizationInhalation,ValueSet/v3-Nebulization,ValueSet/v3-CecostomyRoute,ValueSet/v3-CervicalRoute,ValueSet/v3-PerianalRoute,ValueSet/v3-IntravitrealRoute,ValueSet/v3-IntraductalRoute,ValueSet/v3-ExtracorporealCirculationRoute,ValueSet/v3-IntramuscularInjection,ValueSet/v3-Instillation,ValueSet/v3-OphthalmicRoute,ValueSet/v3-IntraepithelialRoute,ValueSet/v3-IntratubularRoute,ValueSet/v3-SoftTissueRoute,ValueSet/v3-IntravesicleRoute,ValueSet/v3-IntratumorRoute,ValueSet/v3-IontophoresisRoute,ValueSet/v3-UreteralRoute,ValueSet/v3-IntrathecalRoute,ValueSet/v3-IntracerebralRoute,ValueSet/v3-Diffusion,ValueSet/v3-ParenteralRoute,ValueSet/v3-SubcutaneousRoute,ValueSet/v3-IntraarterialInjection,ValueSet/v3-SuppositoryRoute,ValueSet/v3-IntraepidermalRoute,ValueSet/v3-RouteOfAdministration,ValueSet/v3-IntrasynovialRoute,ValueSet/v3-HairRoute,ValueSet/v3-LingualRoute,ValueSet/v3-IntravenousInfusion,ValueSet/v3-BiliaryRoute,ValueSet/v3-IntraventricularRoute,ValueSet/v3-BodySurfaceRoute,ValueSet/v3-IntratympanicRoute,ValueSet/v3-IntracavitaryRoute,ValueSet/v3-IntraspinalRoute,ValueSet/v3-SkinRoute,ValueSet/v3-IntravenousRoute,ValueSet/v3-LacrimalPunctaRoute,ValueSet/v3-Implantation,ValueSet/v3-UrinaryBladderIrrigation,ValueSet/v3-IntraduralRoute,ValueSet/v3-Chew,ValueSet/v3-IntratendinousRoute,ValueSet/v3-TracheostomyRoute,ValueSet/v3-RectalInstillation,ValueSet/v3-TopicalApplication,ValueSet/v3-VaginalRoute,ValueSet/v3-IntratesticularRoute,ValueSet/v3-IntrabronchialRoute,ValueSet/v3-TransmucosalRoute,ValueSet/v3-Dissolve,ValueSet/v3-OropharyngealRoute,ValueSet/v3-JejunumRoute,ValueSet/v3-Irrigation,ValueSet/v3-PeriarticularRoute,ValueSet/v3-EndocervicalRoute,ValueSet/v3-GenitourinaryRoute,ValueSet/v3-ElectroOsmosisRoute,ValueSet/v3-OralRoute,ValueSet/v3-IntracardiacInjection,ValueSet/v3-IntracorpusCavernosumRoute,ValueSet/v3-IntraperitonealRoute,ValueSet/v3-Flush,ValueSet/v3-IntraabdominalRoute,ValueSet/v3-UrinaryTractRoute,ValueSet/v3-IntravascularRoute,ValueSet/v3-SinusUnspecifiedRoute,ValueSet/v3-IntraovarianRoute,ValueSet/v3-AmnioticFluidSacRoute,ValueSet/v3-IntralesionalRoute,ValueSet/v3-EpiduralRoute,ValueSet/v3-NasalInhalation,ValueSet/v3-IntraocularRoute,ValueSet/v3-RespiratoryTractRoute,ValueSet/v3-Inhalation,ValueSet/v3-IntraduodenalRoute,ValueSet/v3-IntrasinalRoute,ValueSet/v3-GastricRoute,ValueSet/v3-IntracisternalRoute,ValueSet/v3-TranstympanicRoute,ValueSet/v3-IntracavernosalRoute,ValueSet/v3-Insertion,ValueSet/v3-IntratrachealRoute,ValueSet/v3-IntrapericardialRoute,ValueSet/v3-LavageRoute,ValueSet/v3-ParanasalSinusesRoute,ValueSet/v3-IntrailealRoute,ValueSet/v3-RetrobulbarRoute,ValueSet/v3-IntracoronaryRoute,ValueSet/v3-IntrabursalRoute,ValueSet/v3-IntragastricRoute,ValueSet/v3-OralInhalation,ValueSet/v3-VitreousHumourRoute,ValueSet/v3-IntrapleuralRoute,ValueSet/v3-Injection,ValueSet/v3-ScalpRoute,ValueSet/v3-IntraesophagealRoute,ValueSet/v3-NailRoute,ValueSet/v3-IntracoronaryInjection,ValueSet/v3-SubconjunctivalRoute,ValueSet/v3-IntrapulmonaryRoute,ValueSet/v3-InterameningealRoute,ValueSet/v3-Transdermal,ValueSet/v3-RectalRoute,ValueSet/v3-PeriodontalRoute,ValueSet/v3-IntraluminalRoute,ValueSet/v3-Douche,ValueSet/v3-ExtraAmnioticRoute,ValueSet/v3-GingivalRoute,ValueSet/v3-SubarachnoidRoute,ValueSet/v3-LaryngealRoute,ValueSet/v3-IntrauterineRoute,ValueSet/v3-SublingualRoute,ValueSet/v3-SublesionalRoute,ValueSet/v3-IntradermalRoute,ValueSet/v3-Enema,ValueSet/v3-EnteralRoute,ValueSet/v3-Rinse,ValueSet/v3-MucosalAbsorptionRoute,ValueSet/v3-Swish,ValueSet/v3-PerineuralRoute,ValueSet/v3-PerinealRoute,ValueSet/v3-TranstrachealRoute,ValueSet/v3-IntravenousInjection,ValueSet/v3-MucousMembraneRoute,ValueSet/v3-NasalRoute,ValueSet/v3-IntracoronalRoute,ValueSet/v3-RouteByMethod,ValueSet/v3-IntracartilaginousRoute,ValueSet/v3-PeriduralRoute,ValueSet/v3-IntracornealRoute,ValueSet/v3-SubmucosalRoute"
http://terminology.hl7.org/CodeSystem/v3-Sequencing,3.0.0,active,"2.16.840.1.113883.5.113",Sequencing,Sequencing,"Specifies sequence of sort order.","ValueSet/v3-Sequencing"
http://terminology.hl7.org/CodeSystem/v3-SetOperator,3.0.0,active,"2.16.840.1.113883.5.1069",SetOperator,SetOperator,"**** MISSING DESCRIPTION ****","ValueSet/v3-SetOperator"
http://terminology.hl7.org/CodeSystem/v3-SoftwareNameExample,2.0.0,active,"2.16.840.1.113883.5.157",SoftwareNameExample,SoftwareNameExample,"This code system serves to capture the SoftwareName concept domain used to convey a coded name for the software used to author content.","ValueSet/v3-SoftwareNameExample"
http://terminology.hl7.org/CodeSystem/v3-SpecimenType,3.0.0,active,"2.16.840.1.113883.5.129",SpecimenType,SpecimenType,"**** MISSING DESCRIPTION ****","ValueSet/v3-SpecimenEntityType"
http://terminology.hl7.org/CodeSystem/v3-SubstitutionCondition,3.0.0,active,"2.16.840.1.113883.5.1071",SubstitutionCondition,SubstitutionCondition,"Identifies what sort of change is permitted or has occurred between the item that was ordered/requested and the one that was/will be provided.","ValueSet/v3-SubstitutionCondition,ValueSet/v3-xSubstitutionConditionNoneOrUnconditional,ValueSet/v3-Conditional"
http://terminology.hl7.org/CodeSystem/v3-TableCellHorizontalAlign,3.0.0,active,"2.16.840.1.113883.5.131",TableCellHorizontalAlign,TableCellHorizontalAlign,"These values are defined within the XHTML 4.0 Table Model","ValueSet/v3-TableCellHorizontalAlign"
http://terminology.hl7.org/CodeSystem/v3-TableCellScope,3.0.0,active,"2.16.840.1.113883.5.132",TableCellScope,TableCellScope,"These values are defined within the XHTML 4.0 Table Model","ValueSet/v3-TableCellScope"
http://terminology.hl7.org/CodeSystem/v3-TableCellVerticalAlign,3.0.0,active,"2.16.840.1.113883.5.133",TableCellVerticalAlign,TableCellVerticalAlign,"These values are defined within the XHTML 4.0 Table Model","ValueSet/v3-TableCellVerticalAlign"
http://terminology.hl7.org/CodeSystem/v3-TableFrame,3.0.0,active,"2.16.840.1.113883.5.134",TableFrame,TableFrame,"These values are defined within the XHTML 4.0 Table Model","ValueSet/v3-TableFrame"
http://terminology.hl7.org/CodeSystem/v3-TableRules,3.0.0,active,"2.16.840.1.113883.5.136",TableRules,TableRules,"These values are defined within the XHTML 4.0 Table Model","ValueSet/v3-TableRules"
http://terminology.hl7.org/CodeSystem/v3-TargetAwareness,3.0.0,active,"2.16.840.1.113883.5.137",TargetAwareness,TargetAwareness,"A code specifying the extent to which the Entity playing the participating Role (usually as a target Participation) is aware of the associated Act.    *Examples:* For diagnostic observations, is the patient, family member or other participant aware of his terminal illness?    *Discussion:* If the awareness, denial, unconsciousness, etc. is the subject of medical considerations (e.g., part of the problem list), one should use explicit observations in these matters as well, and should not solely rely on this simple attribute in the Participation.","ValueSet/v3-TargetAwareness"
http://terminology.hl7.org/CodeSystem/v3-TelecommunicationCapabilities,3.0.0,active,"2.16.840.1.113883.5.1118",TelecommunicationCapabilities,TelecommunicationCapabilities,"**Description:** Concepts that define the telecommunication capabilities of a particular device. Used to identify the expected capabilities to be found at a particular telecommunication address.","ValueSet/v3-TelecommunicationCapabilities"
http://terminology.hl7.org/CodeSystem/v3-TimingEvent,3.0.0,active,"2.16.840.1.113883.5.139",TimingEvent,TimingEvent,"**** MISSING DESCRIPTION ****","ValueSet/v3-TimingEvent"
http://terminology.hl7.org/CodeSystem/v3-TransmissionRelationshipTypeCode,3.0.0,active,"2.16.840.1.113883.5.1111",TransmissionRelationshipTypeCode,TransmissionRelationshipTypeCode,"**Description:**A code specifying the meaning and purpose of every TransmissionRelationship instance. Each of its values implies specific constraints to what kinds of Transmission objects can be related and in which way.","ValueSet/v3-TransmissionRelationshipTypeCode"
http://terminology.hl7.org/CodeSystem/v3-TribalEntityUS,4.0.0,active,"2.16.840.1.113883.5.140",TribalEntityUS,TribalEntityUS,"INDIAN ENTITIES RECOGNIZED AND ELIGIBLE TO RECEIVE SERVICES FROM THE UNITED STATES BUREAU OF INDIAN AFFAIRS","ValueSet/v3-NativeEntityContiguous,ValueSet/v3-NativeEntityAlaska,ValueSet/v3-TribalEntityUS"
http://terminology.hl7.org/CodeSystem/v3-URLScheme,3.0.0,active,"2.16.840.1.113883.5.143",URLScheme,Universal Resource Locator Scheme,"A Universal Resource Locator (URL) is a type of telecommunications address specified as Internet standard RFC 1738 \[http://www.isi.edu/in-notes/rfc1738.txt\]. The URL specifies the protocol and the contact point defined by that protocol for the resource.","ValueSet/v3-URLScheme,ValueSet/v3-xPhoneURLScheme,ValueSet/v3-xPhoneOrEmailURLScheme"
http://terminology.hl7.org/CodeSystem/v3-VaccineManufacturer,3.0.0,active,"2.16.840.1.113883.5.144",VaccineManufacturer,VaccineManufacturer,"The manufacturer of a vaccine.","ValueSet/v3-VaccineManufacturer"
http://terminology.hl7.org/CodeSystem/v3-VaccineType,3.0.0,active,"2.16.840.1.113883.5.145",VaccineType,VaccineType,"The kind of vaccine.","ValueSet/v3-VaccineType"
http://terminology.hl7.org/CodeSystem/v3-WorkClassificationODH,3.0.0,active,"2.16.840.1.113883.5.1139",WorkClassificationODH,Work Classification (Occupational Data for Health),"Code system of concepts representing a person's job type as defined by compensation and sector (e.g. paid vs. unpaid, self-employed vs. not self-employed, government vs. private, etc.).","ValueSet/v3-WorkClassificationODH"
http://terminology.hl7.org/CodeSystem/v3-hl7ITSVersionCode,3.0.0,active,"2.16.840.1.113883.5.1092",Hl7ITSVersionCode,HL7 ITS Version Code,"HL7 implementation technology specification versions. These codes will document the ITS type and version for message encoding. The code will appear in the instances based upon rules expressed in the ITS, and do not appear in the abstract message, either as it is presented to received from the ITS.","ValueSet/v3-HL7ITSVersionCode"
http://terminology.hl7.org/CodeSystem/v3-hl7Realm,3.0.0,active,"2.16.840.1.113883.5.1124",Hl7Realm,HL7Realm,"**Description:** Coded concepts representing Binding Realms (used for Context Binding of terminology in HL7 models) and/or Namespace Realms (used to help ensure unique identification of HL7 artifacts). This code system is partitioned into three sections: Affiliate realms, Binding realms and Namespace realms. All affiliate realm codes may automatically be used as both binding realms and namespace realms. Furthermore, affiliate realms are the only realms that have authority over the creation of binding realms. (Note that 'affiliate' includes the idea of both international affiliates and the HL7 International organization.) All other codes must be associated with an owning affiliate realm and must appear as a specialization of \_BindingRealm or \_NamespaceRealm. For affiliates whose concepts align with nations, the country codes from ISO 3166-1 2-character alpha are used for the code when possible so these codes should not be used for other realm types. It is recommended that binding realm and namespace codes submitted by affiliates use the realm code as a prefix to avoid possible collisions with ISO codes. However, tooling does not currently support namepace realm codes greater than 2 characters.    *Open Issue:* The name of the concept property ""owningAffiliate"" should be changed to better reflect that the property value is the human readable name of the organizational entity that manages the Realm identified by the Realm Code.    *Open Issue:* In spite of the inability of tooling to process codes longer than 2 characters, there is at least one realm codes ('SOA') that was added that is 3 characters in length.","ValueSet/v3-BindingRealm"
